Time,yPosition,yVelocity,yAcceleration
52836.09,-6071.1113,-0.12645914,-7.482461E-11
52868.656,-6075.23,-0.12645914,-7.487076E-11
52901.19,-6079.344,-0.12645914,-7.4916906E-11
52933.79,-6083.467,-0.12645914,-7.4963015E-11
52966.227,-6087.569,-0.12645914,-7.500921E-11
52998.652,-6091.669,-0.12645914,-7.505517E-11
53031.117,-6095.7744,-0.12645914,-7.510112E-11
53063.527,-6099.873,-0.12645914,-7.5147125E-11
53095.93,-6103.9707,-0.12645914,-7.5193046E-11
53128.344,-6108.07,-0.12645914,-7.523896E-11
53160.664,-6112.1567,-0.12645914,-7.5284896E-11
53193.023,-6116.249,-0.12645914,-7.533069E-11
53225.36,-6120.3384,-0.12645914,-7.537655E-11
53257.594,-6124.415,-0.12645914,-7.542237E-11
53289.9,-6128.5005,-0.12645914,-7.546805E-11
53322.234,-6132.59,-0.12645914,-7.5513824E-11
53354.645,-6136.6885,-0.12645914,-7.555965E-11
53387.11,-6140.794,-0.12645914,-7.560557E-11
53419.55,-6144.8965,-0.12645914,-7.5651575E-11
53451.914,-6148.9893,-0.12645914,-7.5697545E-11
53484.28,-6153.0825,-0.12645914,-7.5743405E-11
53516.63,-6157.1733,-0.12645914,-7.578927E-11
53548.99,-6161.2656,-0.12645914,-7.583511E-11
53581.34,-6165.3564,-0.12645914,-7.588097E-11
53613.72,-6169.451,-0.12645914,-7.5926807E-11
53646.086,-6173.5444,-0.12645914,-7.597269E-11
53678.48,-6177.641,-0.12645914,-7.601856E-11
53710.89,-6181.7397,-0.12645914,-7.606446E-11
53743.344,-6185.8438,-0.12645914,-7.611039E-11
53775.812,-6189.9497,-0.12645914,-7.615637E-11
53808.293,-6194.057,-0.12645914,-7.6202385E-11
53840.797,-6198.1675,-0.12645914,-7.624841E-11
53873.332,-6202.2817,-0.12645914,-7.629447E-11
53905.883,-6206.398,-0.12645914,-7.634057E-11
53938.457,-6210.517,-0.12645914,-7.6386696E-11
53970.99,-6214.631,-0.12645914,-7.643286E-11
54003.527,-6218.7456,-0.12645914,-7.6478955E-11
54036.188,-6222.876,-0.12645914,-7.6525064E-11
54068.86,-6227.0073,-0.12645914,-7.6571346E-11
54101.54,-6231.14,-0.12645914,-7.661764E-11
54134.195,-6235.27,-0.12645914,-7.666395E-11
54166.832,-6239.397,-0.12645914,-7.671023E-11
54199.477,-6243.525,-0.12645914,-7.6756476E-11
54232.11,-6247.6514,-0.12645914,-7.680273E-11
54264.793,-6251.784,-0.12645914,-7.684897E-11
54297.42,-6255.91,-0.12645914,-7.689529E-11
54330.043,-6260.0356,-0.12645914,-7.694152E-11
54362.695,-6264.165,-0.12645914,-7.698775E-11
54395.312,-6268.29,-0.12645914,-7.703402E-11
54427.992,-6272.4224,-0.12645914,-7.708024E-11
54460.637,-6276.5503,-0.12645914,-7.712655E-11
54493.305,-6280.6816,-0.12645914,-7.71728E-11
54525.965,-6284.8115,-0.12645914,-7.72191E-11
54558.6,-6288.9385,-0.12645914,-7.726538E-11
54591.254,-6293.068,-0.12645914,-7.731163E-11
54623.87,-6297.1924,-0.12645914,-7.73579E-11
54656.402,-6301.306,-0.12645914,-7.740412E-11
54688.94,-6305.421,-0.12645914,-7.745021E-11
54721.508,-6309.539,-0.12645914,-7.749632E-11
54754.14,-6313.6655,-0.12645914,-7.754247E-11
54786.777,-6317.7925,-0.12645914,-7.758871E-11
54819.367,-6321.9136,-0.12645914,-7.763496E-11
54851.97,-6326.0366,-0.12645914,-7.768114E-11
54884.55,-6330.157,-0.12645914,-7.772734E-11
54917.12,-6334.276,-0.12645914,-7.777351E-11
54949.613,-6338.385,-0.12645914,-7.781966E-11
54982.055,-6342.4873,-0.12645914,-7.786571E-11
55014.465,-6346.586,-0.12645914,-7.791168E-11
55046.863,-6350.683,-0.12645914,-7.79576E-11
55079.24,-6354.7773,-0.12645914,-7.800351E-11
55111.707,-6358.8833,-0.12645914,-7.8049386E-11
55144.18,-6362.9897,-0.12645914,-7.80954E-11
55176.633,-6367.0938,-0.12645914,-7.814141E-11
55209.07,-6371.196,-0.12645914,-7.81874E-11
55241.53,-6375.301,-0.12645914,-7.8233364E-11
55274.016,-6379.4087,-0.12645914,-7.827936E-11
55306.5,-6383.5166,-0.12645914,-7.8325395E-11
55339.0,-6387.6265,-0.12645914,-7.837143E-11
55371.535,-6391.7407,-0.12645914,-7.841748E-11
55404.09,-6395.8574,-0.12645914,-7.846358E-11
55436.652,-6399.975,-0.12645914,-7.850971E-11
55469.242,-6404.0967,-0.12645914,-7.8555856E-11
55501.844,-6408.219,-0.12645914,-7.860204E-11
55534.477,-6412.3457,-0.12645914,-7.8648234E-11
55567.125,-6416.4746,-0.12645914,-7.869448E-11
55599.754,-6420.601,-0.12645914,-7.874074E-11
55632.367,-6424.7256,-0.12645914,-7.878698E-11
55664.918,-6428.842,-0.12645914,-7.883319E-11
55697.42,-6432.952,-0.12645914,-7.887932E-11
55729.97,-6437.068,-0.12645914,-7.892538E-11
55762.484,-6441.18,-0.12645914,-7.8971496E-11
55794.984,-6445.29,-0.12645914,-7.901758E-11
55827.516,-6449.404,-0.12645914,-7.906363E-11
55860.047,-6453.5176,-0.12645914,-7.9109726E-11
55892.652,-6457.6406,-0.12645914,-7.915582E-11
55925.31,-6461.77,-0.12645914,-7.920203E-11
55957.96,-6465.899,-0.12645914,-7.92483E-11
55990.66,-6470.034,-0.12645914,-7.929457E-11
56023.367,-6474.1704,-0.12645914,-7.934091E-11
56056.1,-6478.3096,-0.12645914,-7.9387254E-11
56088.91,-6482.459,-0.12645914,-7.943364E-11
56121.71,-6486.607,-0.12645914,-7.948013E-11
56154.48,-6490.751,-0.12645914,-7.9526614E-11
56187.164,-6494.8843,-0.12645914,-7.957305E-11
56219.824,-6499.014,-0.12645914,-7.961936E-11
56252.47,-6503.142,-0.12645914,-7.966564E-11
56285.168,-6507.277,-0.12645914,-7.9711904E-11
56317.86,-6511.411,-0.12645914,-7.9758235E-11
56350.574,-6515.548,-0.12645914,-7.980456E-11
56383.27,-6519.6826,-0.12645914,-7.985092E-11
56415.957,-6523.8164,-0.12645914,-7.989725E-11
56448.63,-6527.9478,-0.12645914,-7.994357E-11
56481.266,-6532.075,-0.12645914,-7.998987E-11
56513.855,-6536.1963,-0.12645914,-8.003612E-11
56546.434,-6540.3164,-0.12645914,-8.0082295E-11
56579.027,-6544.4385,-0.12645914,-8.012846E-11
56611.64,-6548.563,-0.12645914,-8.0174645E-11
56644.25,-6552.687,-0.12645914,-8.022086E-11
56676.977,-6556.8257,-0.12645914,-8.026707E-11
56709.715,-6560.966,-0.12645914,-8.031344E-11
56742.414,-6565.101,-0.12645914,-8.035984E-11
56775.13,-6569.238,-0.12645914,-8.0406175E-11
56807.844,-6573.3745,-0.12645914,-8.0452534E-11
56840.566,-6577.5127,-0.12645914,-8.0498885E-11
56873.29,-6581.6504,-0.12645914,-8.054526E-11
56905.98,-6585.7847,-0.12645914,-8.0591624E-11
56938.69,-6589.921,-0.12645914,-8.0637955E-11
56971.37,-6594.0537,-0.12645914,-8.0684306E-11
57004.062,-6598.188,-0.12645914,-8.073061E-11
57036.79,-6602.3267,-0.12645914,-8.077694E-11
57069.504,-6606.464,-0.12645914,-8.082331E-11
57102.18,-6610.596,-0.12645914,-8.086967E-11
57134.83,-6614.725,-0.12645914,-8.0915975E-11
57167.434,-6618.848,-0.12645914,-8.096224E-11
57200.004,-6622.967,-0.12645914,-8.100844E-11
57232.562,-6627.084,-0.12645914,-8.1054594E-11
57265.094,-6631.198,-0.12645914,-8.110073E-11
57297.65,-6635.315,-0.12645914,-8.114683E-11
57330.184,-6639.4297,-0.12645914,-8.119296E-11
57362.715,-6643.5435,-0.12645914,-8.1239064E-11
57395.25,-6647.6577,-0.12645914,-8.128516E-11
57427.76,-6651.769,-0.12645914,-8.133127E-11
57460.297,-6655.8833,-0.12645914,-8.1377335E-11
57492.824,-6659.9966,-0.12645914,-8.142344E-11
57525.324,-6664.1064,-0.12645914,-8.146953E-11
57557.88,-6668.223,-0.12645914,-8.1515586E-11
57590.5,-6672.3486,-0.12645914,-8.1561716E-11
57623.156,-6676.4785,-0.12645914,-8.160794E-11
57655.8,-6680.6064,-0.12645914,-8.165422E-11
57688.453,-6684.736,-0.12645914,-8.170047E-11
57721.08,-6688.862,-0.12645914,-8.174675E-11
57753.7,-6692.9873,-0.12645914,-8.1792975E-11
57786.33,-6697.114,-0.12645914,-8.18392E-11
57818.953,-6701.2393,-0.12645914,-8.1885436E-11
57851.55,-6705.3613,-0.12645914,-8.193167E-11
57884.145,-6709.483,-0.12645914,-8.197786E-11
57916.76,-6713.6074,-0.12645914,-8.202405E-11
57949.383,-6717.7324,-0.12645914,-8.207027E-11
57982.02,-6721.86,-0.12645914,-8.2116494E-11
58014.695,-6725.992,-0.12645914,-8.216274E-11
58047.344,-6730.121,-0.12645914,-8.2209045E-11
58079.977,-6734.248,-0.12645914,-8.225531E-11
58112.6,-6738.374,-0.12645914,-8.230155E-11
58145.285,-6742.5073,-0.12645914,-8.234778E-11
58177.996,-6746.644,-0.12645914,-8.239409E-11
58210.7,-6750.78,-0.12645914,-8.244044E-11
58243.434,-6754.9194,-0.12645914,-8.248679E-11
58276.188,-6759.0615,-0.12645914,-8.2533175E-11
58308.883,-6763.1963,-0.12645914,-8.257959E-11
58341.59,-6767.332,-0.12645914,-8.262592E-11
58374.234,-6771.46,-0.12645914,-8.2672265E-11
58406.84,-6775.583,-0.12645914,-8.2718526E-11
58439.47,-6779.7095,-0.12645914,-8.2764726E-11
58472.066,-6783.8315,-0.12645914,-8.2810966E-11
58504.703,-6787.959,-0.12645914,-8.285716E-11
58537.29,-6792.0796,-0.12645914,-8.2903406E-11
58569.86,-6796.1987,-0.12645914,-8.294958E-11
58602.45,-6800.32,-0.12645914,-8.2995735E-11
58634.98,-6804.4336,-0.12645914,-8.3041914E-11
58667.54,-6808.551,-0.12645914,-8.308801E-11
58700.105,-6812.669,-0.12645914,-8.3134145E-11
58732.668,-6816.7866,-0.12645914,-8.3180296E-11
58765.242,-6820.906,-0.12645914,-8.322644E-11
58797.8,-6825.023,-0.12645914,-8.32726E-11
58830.348,-6829.1387,-0.12645914,-8.3318734E-11
58862.96,-6833.263,-0.12645914,-8.336486E-11
58895.574,-6837.387,-0.12645914,-8.341107E-11
58928.12,-6841.503,-0.12645914,-8.345728E-11
58960.676,-6845.6196,-0.12645914,-8.3503406E-11
58993.234,-6849.737,-0.12645914,-8.3549535E-11
59025.78,-6853.8525,-0.12645914,-8.359567E-11
59058.344,-6857.97,-0.12645914,-8.364179E-11
59090.91,-6862.0884,-0.12645914,-8.368793E-11
59123.51,-6866.211,-0.12645914,-8.373408E-11
59156.14,-6870.337,-0.12645914,-8.378028E-11
59188.785,-6874.465,-0.12645914,-8.3826515E-11
59221.46,-6878.597,-0.12645914,-8.387278E-11
59254.137,-6882.729,-0.12645914,-8.391907E-11
59286.758,-6886.854,-0.12645914,-8.3965376E-11
59319.367,-6890.9775,-0.12645914,-8.40116E-11
59351.926,-6895.0947,-0.12645914,-8.4057816E-11
59384.566,-6899.222,-0.12645914,-8.410395E-11
59417.188,-6903.3477,-0.12645914,-8.41502E-11
59449.797,-6907.471,-0.12645914,-8.419643E-11
59482.4,-6911.5938,-0.12645914,-8.4242634E-11
59514.965,-6915.712,-0.12645914,-8.428883E-11
59547.527,-6919.8296,-0.12645914,-8.433498E-11
59580.07,-6923.9453,-0.12645914,-8.438113E-11
59612.582,-6928.0566,-0.12645914,-8.4427236E-11
59645.098,-6932.1685,-0.12645914,-8.447331E-11
59677.664,-6936.2866,-0.12645914,-8.4519385E-11
59710.043,-6940.381,-0.12645914,-8.4565535E-11
59742.4,-6944.472,-0.12645914,-8.4611415E-11
59774.832,-6948.5737,-0.12645914,-8.465727E-11
59807.23,-6952.671,-0.12645914,-8.4703224E-11
59839.574,-6956.761,-0.12645914,-8.474913E-11
59871.906,-6960.85,-0.12645914,-8.479497E-11
59904.23,-6964.938,-0.12645914,-8.484078E-11
59936.477,-6969.016,-0.12645914,-8.4886584E-11
59968.746,-6973.097,-0.12645914,-8.493228E-11
60000.97,-6977.1724,-0.12645914,-8.497801E-11
60033.17,-6981.2446,-0.12645914,-8.502367E-11
60065.41,-6985.322,-0.12645914,-8.50693E-11
60097.695,-6989.4043,-0.12645914,-8.5114985E-11
60129.973,-6993.4863,-0.12645914,-8.516073E-11
60162.188,-6997.56,-0.12645914,-8.5206474E-11
60194.477,-7001.643,-0.12645914,-8.5252125E-11
60226.797,-7005.73,-0.12645914,-8.529788E-11
60259.117,-7009.8174,-0.12645914,-8.534368E-11
60291.47,-7013.9087,-0.12645914,-8.538947E-11
60323.887,-7018.0083,-0.12645914,-8.543532E-11
60356.35,-7022.114,-0.12645914,-8.5481254E-11
60
