Time,xPosition,xVelocity,xAcceleration
23178.879,-432.88004,-8.432427E-8,-3.6379788E-12
23211.334,-432.88004,-8.444234E-8,-3.6379788E-12
23243.803,-432.88004,-8.456046E-8,-3.6379788E-12
23276.264,-432.88004,-8.4678554E-8,-3.6379788E-12
23308.705,-432.88004,-8.4796575E-8,-3.6379788E-12
23341.18,-432.88004,-8.491472E-8,-3.6379788E-12
23373.652,-432.88004,-8.503285E-8,-3.6379788E-12
23406.168,-432.88004,-8.515114E-8,-3.6379788E-12
23438.682,-432.88004,-8.526943E-8,-3.6379788E-12
23471.223,-432.88004,-8.538781E-8,-3.6379788E-12
23503.684,-432.88004,-8.55059E-8,-3.6379788E-12
23536.154,-432.88004,-8.562403E-8,-3.6379788E-12
23568.621,-432.88004,-8.5742144E-8,-3.6379788E-12
23601.098,-432.88004,-8.586029E-8,-3.6379788E-12
23633.6,-432.88004,-8.5978535E-8,-3.6379788E-12
23666.031,-432.88004,-8.609652E-8,-3.6379788E-12
23698.49,-432.88004,-8.6214605E-8,-3.6379788E-12
23730.965,-432.88004,-8.633275E-8,-3.6379788E-12
23763.496,-432.88004,-8.6451095E-8,-3.6379788E-12
23795.996,-432.88004,-8.656933E-8,-3.6379788E-12
23828.496,-432.88004,-8.6687564E-8,-3.6379788E-12
23860.988,-432.88004,-8.680577E-8,-3.6379788E-12
23893.477,-432.88004,-8.692396E-8,-3.6379788E-12
23926.002,-432.88004,-8.704229E-8,-3.6379788E-12
23958.438,-432.88004,-8.716029E-8,-3.6379788E-12
23990.873,-432.88004,-8.727829E-8,-3.6379788E-12
24023.27,-432.88004,-8.7396145E-8,-3.6379788E-12
24055.678,-432.88004,-8.7514046E-8,-3.6379788E-12
24088.055,-432.88004,-8.763183E-8,-3.6379788E-12
24120.467,-432.88004,-8.774975E-8,-3.6379788E-12
24152.896,-432.88004,-8.7867726E-8,-3.6379788E-12
24185.32,-432.88004,-8.798568E-8,-3.6379788E-12
24217.73,-432.88004,-8.810359E-8,-3.6379788E-12
24250.13,-432.88004,-8.822146E-8,-3.6379788E-12
24282.654,-432.88004,-8.833978E-8,-3.6379788E-12
24315.186,-432.88004,-8.845813E-8,-3.6379788E-12
24347.646,-432.88004,-8.857622E-8,-3.6379788E-12
24380.13,-432.88004,-8.86944E-8,-3.6379788E-12
24412.623,-432.88004,-8.8812605E-8,-3.6379788E-12
24445.133,-432.88004,-8.8930875E-8,-3.6379788E-12
24477.66,-432.88004,-8.904921E-8,-3.6379788E-12
24510.197,-432.88004,-8.916758E-8,-3.6379788E-12
24542.748,-432.88004,-8.9286E-8,-3.6379788E-12
24575.266,-432.88004,-8.9404296E-8,-3.6379788E-12
24607.79,-432.88004,-8.9522615E-8,-3.6379788E-12
24640.312,-432.88004,-8.9640935E-8,-3.6379788E-12
24672.86,-432.88004,-8.975934E-8,-3.6379788E-12
24705.418,-432.88004,-8.987779E-8,-3.6379788E-12
24737.951,-432.88004,-8.999614E-8,-3.6379788E-12
24770.514,-432.88004,-9.0114604E-8,-3.6379788E-12
24803.064,-432.88004,-9.023302E-8,-3.6379788E-12
24835.627,-432.88004,-9.0351485E-8,-3.6379788E-12
24868.248,-432.88004,-9.047016E-8,-3.6379788E-12
24900.879,-432.88004,-9.058887E-8,-3.6379788E-12
24933.508,-432.88004,-9.070757E-8,-3.6379788E-12
24966.148,-432.88004,-9.082632E-8,-3.6379788E-12
24998.824,-432.88004,-9.094519E-8,-3.6379788E-12
25031.465,-432.88004,-9.106394E-8,-3.6379788E-12
25064.064,-432.88004,-9.1182535E-8,-3.6379788E-12
25096.717,-432.88004,-9.1301324E-8,-3.6379788E-12
25129.4,-432.88004,-9.1420226E-8,-3.6379788E-12
25162.086,-432.88004,-9.1539135E-8,-3.6379788E-12
25194.754,-432.88004,-9.165798E-8,-3.6379788E-12
25227.426,-432.88004,-9.177684E-8,-3.6379788E-12
25260.115,-432.88004,-9.1895764E-8,-3.6379788E-12
25292.814,-432.88004,-9.201472E-8,-3.6379788E-12
25325.44,-432.88004,-9.213341E-8,-3.6379788E-12
25357.996,-432.88004,-9.225185E-8,-3.6379788E-12
25390.584,-432.88004,-9.2370406E-8,-3.6379788E-12
25423.184,-432.88004,-9.2489E-8,-3.6379788E-12
25455.814,-432.88004,-9.260771E-8,-3.6379788E-12
25488.498,-432.88004,-9.2726616E-8,-3.6379788E-12
25521.084,-432.88004,-9.284516E-8,-3.6379788E-12
25553.63,-432.88004,-9.296357E-8,-3.6379788E-12
25586.258,-432.88004,-9.3082264E-8,-3.6379788E-12
25618.904,-432.88004,-9.320103E-8,-3.6379788E-12
25651.504,-432.88004,-9.331963E-8,-3.6379788E-12
25684.082,-432.88004,-9.3438146E-8,-3.6379788E-12
25716.625,-432.88004,-9.355654E-8,-3.6379788E-12
25749.197,-432.88004,-9.3675034E-8,-3.6379788E-12
25781.793,-432.88004,-9.3793616E-8,-3.6379788E-12
25814.42,-432.88004,-9.391231E-8,-3.6379788E-12
25847.01,-432.88004,-9.4030874E-8,-3.6379788E-12
25879.615,-432.88004,-9.414949E-8,-3.6379788E-12
25912.191,-432.88004,-9.4268E-8,-3.6379788E-12
25944.793,-432.88004,-9.438661E-8,-3.6379788E-12
25977.428,-432.88004,-9.450533E-8,-3.6379788E-12
26010.02,-432.88004,-9.46239E-8,-3.6379788E-12
26042.629,-432.88004,-9.474253E-8,-3.6379788E-12
26075.25,-432.88004,-9.486121E-8,-3.6379788E-12
26107.87,-432.88004,-9.4979875E-8,-3.6379788E-12
26140.48,-432.88004,-9.5098514E-8,-3.6379788E-12
26173.094,-432.88004,-9.521716E-8,-3.6379788E-12
26205.725,-432.88004,-9.533587E-8,-3.6379788E-12
26238.459,-432.88004,-9.545496E-8,-3.6379788E-12
26271.186,-432.88004,-9.5574016E-8,-3.6379788E-12
26303.887,-432.88004,-9.569298E-8,-3.6379788E-12
26336.541,-432.88004,-9.581178E-8,-3.6379788E-12
26369.229,-432.88004,-9.5930694E-8,-3.6379788E-12
26401.908,-432.88004,-9.604958E-8,-3.6379788E-12
26434.557,-432.88004,-9.616836E-8,-3.6379788E-12
26467.236,-432.88004,-9.6287245E-8,-3.6379788E-12
26499.816,-432.88004,-9.640577E-8,-3.6379788E-12
26532.38,-432.88004,-9.652424E-8,-3.6379788E-12
26564.889,-432.88004,-9.66425E-8,-3.6379788E-12
26597.373,-432.88004,-9.676068E-8,-3.6379788E-12
26629.846,-432.88004,-9.6878814E-8,-3.6379788E-12
26662.348,-432.88004,-9.6997056E-8,-3.6379788E-12
26694.84,-432.88004,-9.711526E-8,-3.6379788E-12
26727.375,-432.88004,-9.7233624E-8,-3.6379788E-12
26759.922,-432.88004,-9.735203E-8,-3.6379788E-12
26792.475,-432.88004,-9.7470455E-8,-3.6379788E-12
26825.057,-432.88004,-9.758899E-8,-3.6379788E-12
26857.652,-432.88004,-9.770757E-8,-3.6379788E-12
26890.238,-432.88004,-9.782612E-8,-3.6379788E-12
26922.838,-432.88004,-9.7944714E-8,-3.6379788E-12
26955.414,-432.88004,-9.8063225E-8,-3.6379788E-12
26988.021,-432.88004,-9.818185E-8,-3.6379788E-12
27020.63,-432.88004,-9.830048E-8,-3.6379788E-12
27053.299,-432.88004,-9.841933E-8,-3.6379788E-12
27085.934,-432.88004,-9.853805E-8,-3.6379788E-12
27118.564,-432.88004,-9.865676E-8,-3.6379788E-12
27151.193,-432.88004,-9.8775466E-8,-3.6379788E-12
27183.846,-432.88004,-9.8894255E-8,-3.6379788E-12
27216.516,-432.88004,-9.901311E-8,-3.6379788E-12
27249.098,-432.88004,-9.913164E-8,-3.6379788E-12
27281.688,-432.88004,-9.92502E-8,-3.6379788E-12
27314.254,-432.88004,-9.936868E-8,-3.6379788E-12
27346.79,-432.88004,-9.948704E-8,-3.6379788E-12
27379.264,-432.88004,-9.960518E-8,-3.6379788E-12
27411.783,-432.88004,-9.9723486E-8,-3.6379788E-12
27444.299,-432.88004,-9.984178E-8,-3.6379788E-12
27476.885,-432.88004,-9.9960324E-8,-3.6379788E-12
27509.477,-432.88004,-1.0007889E-7,-3.6379788E-12
27542.053,-432.88004,-1.00197404E-7,-3.6379788E-12
27574.648,-432.88004,-1.0031599E-7,-3.6379788E-12
27607.31,-432.88004,-1.0043481E-7,-3.6379788E-12
27640.037,-432.88004,-1.0055387E-7,-3.6379788E-12
27672.785,-432.88004,-1.00673006E-7,-3.6379788E-12
27705.549,-432.88004,-1.007922E-7,-3.6379788E-12
27738.328,-432.88004,-1.0091145E-7,-3.6379788E-12
27771.127,-432.88004,-1.0103077E-7,-3.6379788E-12
27803.93,-432.88004,-1.0115011E-7,-3.6379788E-12
27836.703,-432.88004,-1.01269336E-7,-3.6379788E-12
27869.48,-432.88004,-1.0138858E-7,-3.6379788E-12
27902.26,-432.88004,-1.0150783E-7,-3.6379788E-12
27935.014,-432.88004,-1.0162699E-7,-3.6379788E-12
27967.777,-432.88004,-1.0174618E-7,-3.6379788E-12
28000.56,-432.88004,-1.01865446E-7,-3.6379788E-12
28033.36,-432.88004,-1.0198477E-7,-3.6379788E-12
28066.166,-432.88004,-1.0210412E-7,-3.6379788E-12
28098.975,-432.88004,-1.02223474E-7,-3.6379788E-12
28131.777,-432.88004,-1.0234281E-7,-3.6379788E-12
28164.549,-432.88004,-1.0246203E-7,-3.6379788E-12
28197.283,-432.88004,-1.0258112E-7,-3.6379788E-12
28230.033,-432.88004,-1.0270026E-7,-3.6379788E-12
28262.75,-432.88004,-1.02819286E-7,-3.6379788E-12
28295.516,-432.88004,-1.02938486E-7,-3.6379788E-12
28328.248,-432.88004,-1.03057566E-7,-3.6379788E-12
28360.984,-432.88004,-1.0317666E-7,-3.6379788E-12
28393.715,-432.88004,-1.0329573E-7,-3.6379788E-12
28426.451,-432.88004,-1.0341483E-7,-3.6379788E-12
28459.2,-432.88004,-1.03533964E-7,-3.6379788E-12
28491.889,-432.88004,-1.0365289E-7,-3.6379788E-12
28524.586,-432.88004,-1.0377184E-7,-3.6379788E-12
28557.291,-432.88004,-1.0389082E-7,-3.6379788E-12
28590.05,-432.88004,-1.0401E-7,-3.6379788E-12
28622.766,-432.88004,-1.04129015E-7,-3.6379788E-12
28655.49,-432.88004,-1.04248066E-7,-3.6379788E-12
28688.23,-432.88004,-1.04367174E-7,-3.6379788E-12
28721.008,-432.88004,-1.0448642E-7,-3.6379788E-12
28753.705,-432.88004,-1.0460537E-7,-3.6379788E-12
28786.426,-432.88004,-1.0472441E-7,-3.6379788E-12
28819.188,-432.88004,-1.0484359E-7,-3.6379788E-12
28851.889,-432.88004,-1.0496256E-7,-3.6379788E-12
28884.523,-432.88004,-1.05081284E-7,-3.6379788E-12
28917.125,-432.88004,-1.0519989E-7,-3.6379788E-12
28949.709,-432.88004,-1.0531843E-7,-3.6379788E-12
28982.314,-432.88004,-1.05437046E-7,-3.6379788E-12
29014.861,-432.88004,-1.0555545E-7,-3.6379788E-12
29047.389,-432.88004,-1.05673784E-7,-3.6379788E-12
29079.918,-432.88004,-1.05792125E-7,-3.6379788E-12
29112.47,-432.88004,-1.0591055E-7,-3.6379788E-12
29144.992,-432.88004,-1.06028864E-7,-3.6379788E-12
29177.525,-432.88004,-1.0614722E-7,-3.6379788E-12
29210.084,-432.88004,-1.0626567E-7,-3.6379788E-12
29242.664,-432.88004,-1.0638419E-7,-3.6379788E-12
29275.264,-432.88004,-1.0650279E-7,-3.6379788E-12
29307.898,-432.88004,-1.0662151E-7,-3.6379788E-12
29340.426,-432.88004,-1.0673985E-7,-3.6379788E-12
29372.955,-432.88004,-1.0685819E-7,-3.6379788E-12
29405.451,-432.88004,-1.0697641E-7,-3.6379788E-12
29437.93,-432.88004,-1.07094564E-7,-3.6379788E-12
29470.387,-432.88004,-1.0721264E-7,-3.6379788E-12
29502.87,-432.88004,-1.0733081E-7,-3.6379788E-12
29535.377,-432.88004,-1.07449075E-7,-3.6379788E-12
29567.836,-432.88004,-1.0756716E-7,-3.6379788E-12
29600.31,-432.88004,-1.076853E-7,-3.6379788E-12
29632.762,-432.88004,-1.0780336E-7,-3.6379788E-12
29665.229,-432.88004,-1.0792147E-7,-3.6379788E-12
29697.709,-432.88004,-1.08039636E-7,-3.6379788E-12
29730.115,-432.88004,-1.0815753E-7,-3.6379788E-12
29762.512,-432.88004,-1.0827539E-7,-3.6379788E-12
29794.91,-432.88004,-1.0839325E-7,-3.6379788E-12
29827.342,-432.88004,-1.0851124E-7,-3.6379788E-12
29859.742,-432.88004,-1.0862911E-7,-3.6379788E-12
29892.117,-432.88004,-1.0874689E-7,-3.6379788E-12
29924.46,-432.88004,-1.08864555E-7,-3.6379788E-12
29956.803,-432.88004,-1.0898221E-7,-3.6379788E-12
29989.121,-432.88004,-1.0909979E-7,-3.6379788E-12
30021.383,-432.88004,-1.09217154E-7,-3.6379788E-12
30053.717,-432.88004,-1.09334785E-7,-3.6379788E-12
30086.047,-432.88004,-1.094524E-7,-3.6379788E-12
30118.39,-432.88004,-1.0957007E-7,-3.6379788E-12
30150.678,-432.88004,-1.0968753E-7,-3.6379788E-12
30182.965,-432.88004,-1.09804986E-7,-3.6379788E-12
30215.285,-432.88004,-1.0992257E-7,-3.6379788E-12
30247.598,-432.88004,-1.1004012E-7,-3.6379788E-12
30279.95,-432.88004,-1.1015781E-7,-3.6379788E-12
30312.271,-432.88004,-1.102754E-7,-3.6379788E-12
30344.62,-432.88004,-1.1039308E-7,-3.6379788E-12
30376.898,-432.88004,-1.1051051E-7,-3.6379788E-12
30409.193,-432.88004,-1.10628E-7,-3.6379788E-12
30441.525,-432.88004,-1.10745624E-7,-3.6379788E-12
30473.844,-432.88004,-1.108632E-7,-3.6379788E-12
30506.168,-432.88004,-1.1098079E-7,-3.6379788E-12
30538.477,-432.88004,-1.1109833E-7,-3.6379788E-12
30570.816,-432.88004,-1.1121598E-7,-3.6379788E-12
30603.133,-432.88004,-1.1133355E-7,-3.6379788E-12
30635.432,-432.88004,-1.1145105E-7,-3.6379788E-12
30667.771,-432.88004,-1.115687E-7,-3.6379788E-12
30700.146,-432.88004,-1.1168648E-7,-3.6379788E-12
30732.55,-432.88004,-1.1180437E-7,-3.6379788E-12
30764.998,-432.88004,-1.1192241E-7,-3.6379788E-12
30797.354,-432.88004,-1.1204012E-7,-3.6379788E-12
30829.695,-432.88004,-1.1215778E-7,-3.6379788E-12
30862.09,-432.88004,-1.1227563E-7,-3.6379788E-12
30894.404,-432.88004,-1.1239319E-7,-3.6379788E-12
30926.707,-432.88004,-1.12510705E-7,-3.6379788E-12
30959.035,-432.88004,-1.12628314E-7,-3.6379788E-12
30991.348,-432.88004,-1.12745866E-7,-3.6379788E-12
31023.69,-432.88004,-1.12863525E-7,-3.6379788E-12
31056.049,-432.88004,-1.1298125E-7,-3.6379788E-12
31088.385,-432.88004,-1.13098885E-7,-3.6379788E-12
31120.742,-432.88004,-1.132166E-7,-3.6379788E-12
31153.125,-432.88004,-1.1333441E-7,-3.6379788E-12
31185.557,-432.88004,-1.13452394E-7,-3.6379788E-12
31218.01,-432.88004,-1.1357046E-7,-3.6379788E-12
31250.531,-432.88004,-1.1368877E-7,-3.6379788E-12
31283.062,-432.88004,-1.1380712E-7,-3.6379788E-12
31315.62,-432.88004,-1.1392556E-7,-3.6379788E-12
31348.158,-432.88004,-1.14043935E-7,-3.6379788E-12
31380.686,-432.88004,-1.1416227E-7,-3.6379788E-12
31413.266,-432.88004,-1.14280795E-7,-3.6379788E-12
31445.824,-432.88004,-1.1439924E-7,-3.6379788E-12
31478.375,-432.88004,-1.1451766E-7,-3.6379788E-12
31510.918,-432.88004,-1.1463605E-7,-3.6379788E-12
31543.436,-432.88004,-1.1475435E-7,-3.6379788E-12
31575.979,-432.88004,-1.1487274E-7,-3.6379788E-12
31608.527,-432.88004,-1.1499115E-7,-3.6379788E-12
31641.076,-432.88004,-1.15109565E-7,-3.6379788E-12
31673.64,-432.88004,-1.1522803E-7,-3.6379788E-12
31706.195,-432.88004,-1.1534647E-7,-3.6379788E-12
31738.727,-432.88004,-1.15464815E-7,-3.6379788E-12
31771.28,-432.88004,-1.1558324E-7,-3.6379788E-12
31803.816,-432.88004,-1.1570161E-7,-3.6379788E-12
31836.38,-432.88004,-1.1582008E-7,-3.6379788E-12
31868.924,-432.88004,-1.1593847E-7,-3.6379788E-12
31901.438,-432.88004,-1.1605675E-7,-3.6379788E-12
31933.898,-432.88004,-1.16174846E-7,-3.6379788E-12
31966.445,-432.88004,-1.1629325E-7,-3.6379788E-12
31998.982,-432.88004,-1.1641162E-7,-3.6379788E-12
32031.525,-432.88004,-1.1653001E-7,-3.6379788E-12
32064.05,-432.88004,-1.1664834E-7,-3.6379788E-12
32096.562,-432.88004,-1.16766614E-7,-3.6379788E-12
32129.156,-432.88004,-1.1688519E-7,-3.6379788E-12
32161.809,-432.88004,-1.1700398E-7,-3.6379788E-12
32194.447,-432.88004,-1.1712272E-7,-3.6379788E-12
32227.127,-432.88004,-1.17241605E-7,-3.6379788E-12
32259.816,-432.88004,-1.1736053E-7,-3.6379788E-12
32292.496,-432.88004,-1.17479416E-7,-3.6379788E-12
32325.123,-432.88004,-1.1759811E-7,-3.6379788E-12
32357.758,-432.88004,-1.1771684E-7,-3.6379788E-12
32390.361,-432.88004,-1.1783545E-7,-3.6379788E-12
32423.033,-432.88004,-1.1795431E-7,-3.6379788E-12
32455.69,-432.88004,-1.1807311E-7,-3.6379788E-12
32488.25,-432.88004,-1.18191565E-7,-3.6379788E-12
32520.799,-432.88004,-1.1830998E-7,-3.6379788E-12
32553.33,-432.88004,-1.18428325E-7,-3.6379788E-12
32585.863,-432.88004,-1.1854668E-7,-3.6379788E-12
32618.463,-432.88004,-1.1866528E-7,-3.6379788E-12
32651.053,-432.88004,-1.1878384E-7,-3.6379788E-12
32683.703,-432.88004,-1.1890262E-7,-3.6379788E-12
32716.426,-432.88004,-1.19021664E-7,-3.6379788E-12
32749.139,-432.88004,-1.1914067E-7,-3.6379788E-12
32781.824,-432.88004,-1.1925958E-7,-3.6379788E-12
32814.457,-432.88004,-1.193783E-7,-3.6379788E-12
32847.176,-432.88004,-1.1949733E-7,-3.6379788E-12
32879.84,-432.88004,-1.1961616E-7,-3.6379788E-12
32912.47,-432.88004,-1.1973486E-7,-3.6379788E-12
32945.07,-432.88004,-1.1985347E-7,-3.6379788E-12
32977.65,-432.88004,-1.1997199E-7,-3.6379788E-12
33010.203,-432.88004,-1.2009042E-7,-3.6379788E-12
33042.777,-432.88004,-1.2020892E-7,-3.6379788E-12
33075.312,-432.88004,-1.2032729E-7,-3.6379788E-12
33107.82,-432.88004,-1.2044555E-7,-3.6379788E-12
33140.316,-432.88004,-1.2056377E-7,-3.6379788E-12
33172.82,-432.88004,-1.2068202E-7,-3.6379788E-12
33205.305,-432.88004,-1.208002E-7,-3.6379788E-12
33237.797,-432.88004,-1.209184E-7,-3.6379788E-12
33270.312,-432.88004,-1.2103669E-7,-3.6379788E-12
33302.797,-432.88004,-1.2115487E-7,-3.6379788E-12
33335.35,-432.88004,-1.212733E-7,-3.6379788E-12
33367.887,-432.88004,-1.2139166E-7,-3.6379788E-12
33400.47,-432.88004,-1.215102E-7,-3.6379788E-12
33433.01,-432.88004,-1.2162859E-7,-3.6379788E-12
33465.543,-432.88004,-1.2174694E-7,-3.6379788E-12
33498.066,-432.88004,-1.2186526E-7,-3.6379788E-12
33530.65,-432.88004,-1.2198379E-7,-3.6379788E-12
33563.215,-432.88004,-1.2210226E-7,-3.6379788E-12
33595.773,-432.88004,-1.2222071E-7,-3.6379788E-12
33628.36,-432.88004,-1.2233926E-7,-3.6379788E-12
33660.953,-432.88004,-1.2245783E-7,-3.6379788E-12
33693.57,-432.88004,-1.225765E-7,-3.6379788E-12
33726.14,-432.88004,-1.2269498E-7,-3.6379788E-12
33758.684,-432.88004,-1.2281338E-7,-3.6379788E-12
33791.21,-432.88004,-1.2293171E-7,-3.6379788E-12
33823.75,-432.88004,-1.2305009E-7,-3.6379788E-12
33856.35,-432.88004,-1.2316869E-7,-3.6379788E-12
33888.87,-432.88004,-1.23287E-7,-3.6379788E-12
33921.406,-432.88004,-1.2340536E-7,-3.6379788E-12
33953.977,-432.88004,-1.2352385E-7,-3.6379788E-12
33986.59,-432.88004,-1.236425E-7,-3.6379788E-12
34019.215,-432.88004,-1.2376118E-7,-3.6379788E-12
34051.844,-432.88004,-1.2387989E-7,-3.6379788E-12
34084.45,-432.88004,-1.239985E-7,-3.6379788E-12
34116.973,-432.88004,-1.2411682E-7,-3.6379788E-12
34149.453,-432.88004,-1.2423499E-7,-3.6379788E-12
34181.94,-432.88004,-1.2435318E-7,-3.6379788E-12
34214.383,-432.88004,-1.244712E-7,-3.6379788E-12
34246.895,-432.88004,-1.2458948E-7,-3.6379788E-12
34279.477,-432.88004,-1.2470801E-7,-3.6379788E-12
34312.035,-432.88004,-1.2482646E-7,-3.6379788E-12
34344.613,-432.88004,-1.2494498E-7,-3.6379788E-12
34377.21,-432.88004,-1.2506356E-7,-3.6379788E-12
34409.84,-432.88004,-1.2518227E-7,-3.6379788E-12
34442.508,-432.88004,-1.2530111E-7,-3.6379788E-12
34475.12,-432.88004,-1.2541976E-7,-3.6379788E-12
34507.754,-432.88004,-1.2553848E-7,-3.6379788E-12
34540.367,-432.88004,-1.2565712E-7,-3.6379788E-12
34572.99,-432.88004,-1.257758E-7,-3.6379788E-12
34605.6,-432.88004,-1.2589445E-7,-3.6379788E-12
34638.18,-432.88004,-1.2601296E-7,-3.6379788E-12
34670.777,-432.88004,-1.2613155E-7,-3.6379788E-12
34703.41,-432.88004,-1.2625027E-7,-3.6379788E-12
34736.016,-432.88004,-1.2636889E-7,-3.6379788E-12
34768.63,-432.88004,-1.2648754E-7,-3.6379788E-12
34801.25,-432.88004,-1.2660621E-7,-3.6379788E-12
34833.883,-432.88004,-1.2672493E-7,-3.6379788E-12
34866.54,-432.88004,-1.2684373E-7,-3.6379788E-12
34899.13,-432.88004,-1.2696229E-7,-3.6379788E-12
34931.766,-432.88004,-1.2708102E-7,-3.6379788E-12
34964.395,-432.88004,-1.2719973E-7,-3.6379788E-12
34997.055,-432.88004,-1.2731854E-7,-3.6379788E-12
35029.703,-432.88004,-1.2743732E-7,-3.6379788E-12
35062.344,-432.88004,-1.2755606E-7,-3.6379788E-12
35095.016,-432.88004,-1.2767492E-7,-3.6379788E-12
35127.703,-432.88004,-1.2779384E-7,-3.6379788E-12
35160.4,-432.88004,-1.2791278E-7,-3.6379788E-12
35193.01,-432.88004,-1.2803143E-7,-3.6379788E-12
35225.63,-432.88004,-1.2815009E-7,-3.6379788E-12
35258.18,-432.88004,-1.2826851E-7,-3.6379788E-12
35290.74,-432.88004,-1.2838696E-7,-3.6379788E-12
35323.348,-432.88004,-1.2850559E-7,-3.6379788E-12
35355.914,-432.88004,-1.2862407E-7,-3.6379788E-12
35388.55,-432.88004,-1.287428E-7,-3.6379788E-12
35421.258,-432.88004,-1.2886179E-7,-3.6379788E-12
35453.95,-432.88004,-1.2898072E-7,-3.6379788E-12
35486.63,-432.88004,-1.290996E-7,-3.6379788E-12
35519.33,-432.88004,-1.2921856E-7,-3.6379788E-12
35552.047,-432.88004,-1.293376E-7,-3.6379788E-12
35584.688,-432.88004,-1.2945634E-7,-3.6379788E-12
35617.297,-432.88004,-1.2957497E-7,-3.6379788E-12
35649.902,-432.88004,-1.2969359E-7,-3.6379788E-12
35682.47,-432.88004,-1.2981207E-7,-3.6379788E-12
35715.03,-432.88004,-1.2993053E-7,-3.6379788E-12
35747.496,-432.88004,-1.3004863E-7,-3.6379788E-12
35779.938,-432.88004,-1.3016665E-7,-3.6379788E-12
35812.387,-432.88004,-1.302847E-7,-3.6379788E-12
35844.87,-432.88004,-1.3040288E-7,-3.6379788E-12
35877.35,-432.88004,-1.3052104E-7,-3.6379788E-12
35909.867,-432.88004,-1.3063934E-7,-3.6379788E-12
35942.367,-432.88004,-1.3075757E-7,-3.6379788E-12
35974.836,-432.88004,-1.3087569E-7,-3.6379788E-12
36007.277,-432.88004,-1.3099371E-7,-3.6379788E-12
36039.68,-432.88004,-1.3111159E-7,-3.6379788E-12
36072.07,-432.88004,-1.3122943E-7,-3.6379788E-12
36104.49,-432.88004,-1.3134736E-7,-3.6379788E-12
36136.902,-432.88004,-1.3146528E-7,-3.6379788E-12
36169.348,-432.88004,-1.3158332E-7,-3.6379788E-12
36201.832,-432.88004,-1.317015E-7,-3.6379788E-12
36234.29,-432.88004,-1.3181958E-7,-3.6379788E-12
36266.777,-432.88004,-1.3193777E-7,-3.6379788E-12
36299.26,-432.88004,-1.3205594E-7,-3.6379788E-12
36331.766,-432.88004,-1.321742E-7,-3.6379788E-12
36364.246,-432.88004,-1.3229236E-7,-3.6379788E-12
36396.766,-432.88004,-1.3241066E-7,-3.6379788E-12
36429.344,-432.88004,-1.3252918E-7,-3.6379788E-12
36461.902,-432.88004,-1.3264763E-7,-3.6379788E-12
36494.473,-432.88004,-1.3276612E-7,-3.6379788E-12
36527.023,-432.88004,-1.3288454E-7,-3.6379788E-12
36559.594,-432.88004,-1.3300303E-7,-3.6379788E-12
36592.176,-432.88004,-1.3312156E-7,-3.6379788E-12
36624.78,-432.88004,-1.3324018E-7,-3.6379788E-12
36657.28,-432.88004,-1.3335841E-7,-3.6379788E-12
36689.758,-432.88004,-1.3347656E-7,-3.6379788E-12
36722.223,-432.88004,-1.3359467E-7,-3.6379788E-12
36754.684,-432.88004,-1.3371276E-7,-3.6379788E-12
36787.145,-432.88004,-1.3383085E-7,-3.6379788E-12
36819.684,-432.88004,-1.3394923E-7,-3.6379788E-12
36852.203,-432.88004,-1.3406753E-7,-3.6379788E-12
36884.74,-432.88004,-1.341859E-7,-3.6379788E-12
36917.285,-432.88004,-1.343043E-7,-3.6379788E-12
36949.855,-432.88004,-1.3442279E-7,-3.6379788E-12
36982.453,-432.88004,-1.3454138E-7,-3.6379788E-12
37015.01,-432.88004,-1.3465983E-7,-3.6379788E-12
37047.547,-432.88004,-1.3477819E-7,-3.6379788E-12
37080.0,-432.88004,-1.3489625E-7,-3.6379788E-12
37112.492,-432.88004,-1.3501446E-7,-3.6379788E-12
37144.957,-432.88004,-1.3513257E-7,-3.6379788E-12
37177.434,-432.88004,-1.3525072E-7,-3.6379788E-12
37209.89,-432.88004,-1.353688E-7,-3.6379788E-12
37242.387,-432.88004,-1.3548701E-7,-3.6379788E-12
37274.85,-432.88004,-1.3560512E-7,-3.6379788E-12
37307.3,-432.88004,-1.3572317E-7,-3.6379788E-12
37339.832,-432.88004,-1.3584152E-7,-3.6379788E-12
37372.367,-432.88004,-1.3595988E-7,-3.6379788E-12
37404.883,-432.88004,-1.3607817E-7,-3.6379788E-12
37437.414,-432.88004,-1.3619652E-7,-3.6379788E-12
37469.93,-432.88004,-1.3631481E-7,-3.6379788E-12
37502.473,-432.88004,-1.364332E-7,-3.6379788E-12
37535.082,-432.88004,-1.3655183E-7,-3.6379788E-12
37567.71,-432.88004,-1.3667054E-7,-3.6379788E-12
37600.34,-432.88004,-1.3678924E-7,-3.6379788E-12
37632.973,-432.88004,-1.3690796E-7,-3.6379788E-12
37665.547,-432.88004,-1.3702646E-7,-3.6379788E-12
37698.11,-432.88004,-1.3714492E-7,-3.6379788E-12
37730.676,-432.88004,-1.372634E-7,-3.6379788E-12
37763.19,-432.88004,-1.3738169E-7,-3.6379788E-12
37795.727,-432.88004,-1.3750005E-7,-3.6379788E-12
37828.24,-432.88004,-1.3761833E-7,-3.6379788E-12
37860.777,-432.88004,-1.377367E-7,-3.6379788E-12
37893.33,-432.88004,-1.3785512E-7,-3.6379788E-12
37925.887,-432.88004,-1.3797357E-7,-3.6379788E-12
